Schadstoff: Stickoxide (NOX)
Tagesmittelwerte
Einheit: ug/m3 eq. NO2
Quelle: NABEL
Datum/Zeit;Lugano-Università
03.07.2023;11.0
04.07.2023;9.3
05.07.2023;11.8
06.07.2023;10.0
07.07.2023;11.0
08.07.2023;9.4
09.07.2023;7.5
10.07.2023;12.0
11.07.2023;14.2
12.07.2023;13.0
13.07.2023;12.7
14.07.2023;18.7
15.07.2023;9.5
16.07.2023;7.0
17.07.2023;11.3
18.07.2023;12.6
19.07.2023;13.6
20.07.2023;10.1
21.07.2023;12.8
22.07.2023;6.9
23.07.2023;7.4
24.07.2023;17.8
25.07.2023;10.5
26.07.2023;8.0
27.07.2023;11.5
28.07.2023;12.1
29.07.2023;9.4
30.07.2023;5.7
31.07.2023;9.9
01.08.2023;6.2
02.08.2023;11.6
03.08.2023;8.0
04.08.2023;10.2
05.08.2023;6.6
06.08.2023;4.8
07.08.2023;5.4
08.08.2023;9.8
09.08.2023;10.6
10.08.2023;10.1
11.08.2023;9.7
12.08.2023;7.9
13.08.2023;6.3
14.08.2023;8.6
15.08.2023;6.3
16.08.2023;9.6
17.08.2023;8.5
18.08.2023;11.4
19.08.2023;9.0
20.08.2023;7.9
21.08.2023;12.0
22.08.2023;14.4
23.08.2023;13.2
24.08.2023;16.5
25.08.2023;13.6
26.08.2023;9.8
27.08.2023;6.0
28.08.2023;9.3
29.08.2023;7.5
30.08.2023;17.3
31.08.2023;14.4
01.09.2023;15.3
02.09.2023;9.1
03.09.2023;8.1
04.09.2023;15.0
05.09.2023;14.4
06.09.2023;15.1
07.09.2023;17.5
08.09.2023;16.7
09.09.2023;12.3
10.09.2023;9.3
11.09.2023;16.8
12.09.2023;16.6
13.09.2023;15.4
14.09.2023;14.2
15.09.2023;16.2
16.09.2023;14.4
17.09.2023;8.6
18.09.2023;23.6
19.09.2023;19.3
20.09.2023;17.0
21.09.2023;18.5
22.09.2023;11.0
23.09.2023;7.9
24.09.2023;8.2
25.09.2023;19.5
26.09.2023;22.8
27.09.2023;23.5
28.09.2023;23.0
29.09.2023;24.4
30.09.2023;13.5
01.10.2023;11.2
02.10.2023;19.9
03.10.2023;24.1
04.10.2023;21.5
05.10.2023;18.1
06.10.2023;20.6
07.10.2023;14.9
08.10.2023;12.6
09.10.2023;32.8
10.10.2023;31.4
11.10.2023;28.3
12.10.2023;28.2
13.10.2023;26.3
14.10.2023;13.1
15.10.2023;6.2
16.10.2023;23.2
17.10.2023;23.4
18.10.2023;29.5
19.10.2023;33.4
20.10.2023;21.3
21.10.2023;18.0
22.10.2023;13.6
23.10.2023;41.9
24.10.2023;31.3
25.10.2023;39.2
26.10.2023;30.7
27.10.2023;31.6
28.10.2023;19.8
29.10.2023;20.2
30.10.2023;35.9
31.10.2023;20.6
01.11.2023;20.1
02.11.2023;32.0
03.11.2023;34.1
04.11.2023;
05.11.2023;
06.11.2023;
07.11.2023;30.6
08.11.2023;34.8
09.11.2023;40.8
10.11.2023;29.5
11.11.2023;29.0
12.11.2023;19.9
13.11.2023;48.8
14.11.2023;44.5
15.11.2023;52.0
16.11.2023;50.7
17.11.2023;15.2
18.11.2023;24.4
19.11.2023;23.7
20.11.2023;62.9
21.11.2023;52.4
22.11.2023;21.8
23.11.2023;57.2
24.11.2023;49.8
25.11.2023;17.7
26.11.2023;25.7
27.11.2023;57.2
28.11.2023;44.5
29.11.2023;46.0
30.11.2023;41.0
01.12.2023;58.3
02.12.2023;21.0
03.12.2023;23.1
04.12.2023;56.2
05.12.2023;50.6
06.12.2023;86.7
07.12.2023;68.6
08.12.2023;27.8
09.12.2023;22.9
10.12.2023;35.5
11.12.2023;51.5
12.12.2023;70.8
13.12.2023;58.0
14.12.2023;56.2
15.12.2023;26.5
16.12.2023;37.3
17.12.2023;38.0
18.12.2023;83.6
19.12.2023;92.8
20.12.2023;63.4
21.12.2023;75.2
22.12.2023;44.8
23.12.2023;63.6
24.12.2023;53.3
25.12.2023;37.6
26.12.2023;43.0
27.12.2023;39.5
28.12.2023;41.0
29.12.2023;57.2
30.12.2023;41.2
31.12.2023;45.9
