Schadstoff: Globalstrahlung (RAD)
Tagesmittelwerte
Einheit: W/m2
Quelle: NABEL/MeteoSchweiz
Datum/Zeit;Lugano-Università
14.05.2022;299.2
15.05.2022;295.1
16.05.2022;223.5
17.05.2022;326.2
18.05.2022;305.7
19.05.2022;312.9
20.05.2022;314.9
21.05.2022;282.8
22.05.2022;228.8
23.05.2022;215.5
24.05.2022;121.8
25.05.2022;206.3
26.05.2022;309.0
27.05.2022;329.3
28.05.2022;314.1
29.05.2022;180.1
30.05.2022;216.2
31.05.2022;172.2
01.06.2022;257.6
02.06.2022;242.7
03.06.2022;35.6
04.06.2022;317.6
05.06.2022;193.4
06.06.2022;337.6
07.06.2022;208.7
08.06.2022;225.5
09.06.2022;363.4
10.06.2022;361.1
11.06.2022;356.8
12.06.2022;346.1
13.06.2022;329.5
14.06.2022;325.9
15.06.2022;234.8
16.06.2022;328.9
17.06.2022;332.4
18.06.2022;337.5
19.06.2022;332.0
20.06.2022;326.0
21.06.2022;216.1
22.06.2022;61.2
23.06.2022;273.7
24.06.2022;141.6
25.06.2022;360.4
26.06.2022;311.8
27.06.2022;319.9
28.06.2022;96.9
29.06.2022;342.6
30.06.2022;243.5
01.07.2022;278.6
02.07.2022;337.6
03.07.2022;336.1
04.07.2022;151.4
05.07.2022;348.0
06.07.2022;348.3
07.07.2022;310.5
08.07.2022;358.8
09.07.2022;322.3
10.07.2022;346.5
11.07.2022;339.3
12.07.2022;300.8
13.07.2022;324.0
14.07.2022;267.3
15.07.2022;335.5
16.07.2022;325.8
17.07.2022;289.7
18.07.2022;310.3
19.07.2022;311.0
20.07.2022;311.4
21.07.2022;305.6
22.07.2022;278.3
23.07.2022;240.4
24.07.2022;296.2
25.07.2022;274.4
26.07.2022;311.1
27.07.2022;320.6
28.07.2022;251.3
29.07.2022;161.1
30.07.2022;325.2
31.07.2022;322.5
01.08.2022;317.5
02.08.2022;313.7
03.08.2022;308.2
04.08.2022;301.4
05.08.2022;267.5
06.08.2022;308.4
07.08.2022;264.6
08.08.2022;309.0
09.08.2022;287.7
10.08.2022;283.6
11.08.2022;289.9
12.08.2022;244.8
13.08.2022;301.7
14.08.2022;194.0
15.08.2022;212.2
16.08.2022;257.8
17.08.2022;163.9
18.08.2022;78.7
19.08.2022;132.5
20.08.2022;284.3
21.08.2022;296.9
22.08.2022;292.9
23.08.2022;288.8
24.08.2022;272.3
25.08.2022;273.6
26.08.2022;209.6
27.08.2022;192.4
28.08.2022;257.8
29.08.2022;260.1
30.08.2022;133.8
31.08.2022;231.1
01.09.2022;228.0
02.09.2022;233.5
03.09.2022;92.3
04.09.2022;246.7
05.09.2022;184.7
06.09.2022;207.3
07.09.2022;120.4
08.09.2022;219.5
09.09.2022;226.6
10.09.2022;246.6
11.09.2022;249.0
12.09.2022;234.5
13.09.2022;205.2
14.09.2022;86.3
15.09.2022;225.3
16.09.2022;216.7
17.09.2022;240.9
18.09.2022;233.0
19.09.2022;233.9
20.09.2022;225.2
21.09.2022;77.6
22.09.2022;217.6
23.09.2022;150.7
24.09.2022;22.9
25.09.2022;112.9
26.09.2022;169.0
27.09.2022;197.5
28.09.2022;138.7
29.09.2022;100.1
30.09.2022;25.5
01.10.2022;128.5
02.10.2022;191.4
03.10.2022;191.5
04.10.2022;148.9
05.10.2022;138.5
06.10.2022;162.2
07.10.2022;171.2
08.10.2022;147.9
09.10.2022;12.9
10.10.2022;44.8
11.10.2022;147.8
12.10.2022;133.5
13.10.2022;112.3
14.10.2022;97.2
15.10.2022;126.9
16.10.2022;105.3
17.10.2022;135.0
18.10.2022;144.8
19.10.2022;143.1
20.10.2022;79.5
21.10.2022;8.3
22.10.2022;99.2
23.10.2022;24.3
24.10.2022;16.2
25.10.2022;121.0
26.10.2022;116.8
27.10.2022;126.3
28.10.2022;117.3
29.10.2022;121.2
30.10.2022;104.4
31.10.2022;111.3
01.11.2022;27.9
02.11.2022;98.4
03.11.2022;26.9
04.11.2022;117.1
05.11.2022;120.0
06.11.2022;90.0
07.11.2022;108.9
08.11.2022;41.6
09.11.2022;17.2
10.11.2022;96.8
11.11.2022;88.6
12.11.2022;55.4
13.11.2022;100.0
14.11.2022;22.1
15.11.2022;23.0
16.11.2022;74.4
17.11.2022;85.4
18.11.2022;95.4
19.11.2022;74.6
20.11.2022;94.9
21.11.2022;73.3
22.11.2022;35.8
23.11.2022;93.1
24.11.2022;91.1
25.11.2022;82.8
26.11.2022;89.3
27.11.2022;83.5
28.11.2022;29.4
29.11.2022;31.3
30.11.2022;11.6
01.12.2022;79.8
02.12.2022;21.4
03.12.2022;18.7
04.12.2022;10.2
05.12.2022;10.6
06.12.2022;79.0
07.12.2022;78.4
08.12.2022;71.8
09.12.2022;9.3
10.12.2022;68.7
11.12.2022;81.2
12.12.2022;78.6
13.12.2022;27.8
14.12.2022;52.3
15.12.2022;9.3
16.12.2022;39.6
17.12.2022;77.6
18.12.2022;62.6
19.12.2022;44.0
20.12.2022;34.1
21.12.2022;55.6
22.12.2022;60.1
23.12.2022;66.7
24.12.2022;58.8
25.12.2022;26.6
26.12.2022;32.5
27.12.2022;76.5
28.12.2022;37.9
29.12.2022;45.4
30.12.2022;17.2
31.12.2022;42.3
01.01.2023;25.4
02.01.2023;13.0
03.01.2023;14.1
04.01.2023;63.7
05.01.2023;65.1
06.01.2023;16.4
07.01.2023;32.9
08.01.2023;9.2
09.01.2023;84.1
10.01.2023;85.2
11.01.2023;44.2
12.01.2023;70.7
13.01.2023;75.0
14.01.2023;76.8
15.01.2023;13.8
16.01.2023;19.6
17.01.2023;15.4
18.01.2023;89.7
19.01.2023;24.6
20.01.2023;91.2
21.01.2023;83.3
22.01.2023;90.7
23.01.2023;46.0
24.01.2023;109.1
25.01.2023;91.0
26.01.2023;82.7
27.01.2023;15.1
28.01.2023;101.2
29.01.2023;101.3
30.01.2023;108.0
31.01.2023;111.7
01.02.2023;116.0
02.02.2023;116.5
03.02.2023;112.8
04.02.2023;123.6
05.02.2023;117.4
06.02.2023;48.3
07.02.2023;124.9
08.02.2023;95.3
09.02.2023;108.2
10.02.2023;131.7
11.02.2023;125.3
12.02.2023;135.4
13.02.2023;131.0
14.02.2023;140.4
15.02.2023;143.8
16.02.2023;127.3
17.02.2023;129.6
18.02.2023;125.1
19.02.2023;111.5
20.02.2023;106.6
21.02.2023;130.2
22.02.2023;60.4
23.02.2023;85.7
24.02.2023;18.1
25.02.2023;143.7
26.02.2023;50.5
27.02.2023;75.3
28.02.2023;93.2
01.03.2023;119.4
02.03.2023;115.4
03.03.2023;155.3
04.03.2023;169.0
05.03.2023;179.3
06.03.2023;137.6
07.03.2023;64.9
08.03.2023;130.3
09.03.2023;182.8
10.03.2023;135.0
11.03.2023;182.1
12.03.2023;197.6
13.03.2023;105.4
14.03.2023;123.7
15.03.2023;216.8
16.03.2023;209.1
17.03.2023;177.7
18.03.2023;193.7
19.03.2023;91.0
20.03.2023;208.6
21.03.2023;182.2
22.03.2023;202.6
23.03.2023;192.5
24.03.2023;21.6
25.03.2023;223.1
26.03.2023;81.8
27.03.2023;246.7
28.03.2023;253.0
29.03.2023;228.3
30.03.2023;53.2
31.03.2023;27.1
01.04.2023;228.6
02.04.2023;246.7
03.04.2023;269.4
04.04.2023;262.8
05.04.2023;256.2
06.04.2023;235.1
07.04.2023;134.1
08.04.2023;235.0
09.04.2023;269.0
10.04.2023;238.9
11.04.2023;235.2
12.04.2023;31.5
13.04.2023;164.8
14.04.2023;290.9
15.04.2023;205.2
16.04.2023;210.7
17.04.2023;256.9
18.04.2023;201.5
19.04.2023;270.9
20.04.2023;21.0
21.04.2023;97.9
22.04.2023;161.9
23.04.2023;153.7
24.04.2023;238.8
25.04.2023;282.2
26.04.2023;308.9
27.04.2023;279.8
28.04.2023;218.6
29.04.2023;193.6
30.04.2023;65.5
01.05.2023;62.5
02.05.2023;301.2
03.05.2023;314.6
04.05.2023;294.9
05.05.2023;278.0
06.05.2023;283.2
07.05.2023;261.5
08.05.2023;244.1
09.05.2023;79.6
10.05.2023;124.5
11.05.2023;178.3
12.05.2023;126.0
13.05.2023;235.9
14.05.2023;232.9
15.05.2023;313.4
16.05.2023;126.0
17.05.2023;110.6
18.05.2023;214.1
19.05.2023;55.9
20.05.2023;57.3
21.05.2023;117.5
22.05.2023;268.4
23.05.2023;290.8
24.05.2023;117.2
25.05.2023;287.7
26.05.2023;336.3
27.05.2023;277.4
28.05.2023;300.8
29.05.2023;283.0
30.05.2023;291.6
31.05.2023;187.8
01.06.2023;323.4
02.06.2023;328.4
03.06.2023;293.8
04.06.2023;154.6
05.06.2023;216.1
06.06.2023;333.6
07.06.2023;333.4
08.06.2023;306.6
09.06.2023;263.3
10.06.2023;243.0
11.06.2023;304.4
12.06.2023;345.5
13.06.2023;168.0
14.06.2023;324.8
15.06.2023;344.8
16.06.2023;330.0
17.06.2023;330.7
18.06.2023;279.8
19.06.2023;291.1
20.06.2023;267.1
21.06.2023;253.1
22.06.2023;249.1
23.06.2023;343.3
24.06.2023;350.2
25.06.2023;343.4
26.06.2023;332.2
27.06.2023;290.9
28.06.2023;255.7
29.06.2023;208.1
30.06.2023;65.7
01.07.2023;315.2
02.07.2023;310.2
03.07.2023;299.8
04.07.2023;302.1
05.07.2023;277.1
06.07.2023;233.2
07.07.2023;335.7
08.07.2023;263.9
09.07.2023;330.0
10.07.2023;323.5
11.07.2023;289.8
12.07.2023;102.0
13.07.2023;281.6
14.07.2023;87.0
15.07.2023;285.3
16.07.2023;316.3
17.07.2023;321.6
18.07.2023;266.7
19.07.2023;286.7
20.07.2023;332.3
21.07.2023;241.1
22.07.2023;306.8
23.07.2023;267.9
24.07.2023;61.0
25.07.2023;307.8
26.07.2023;336.3
27.07.2023;320.1
28.07.2023;289.7
29.07.2023;237.4
30.07.2023;303.2
31.07.2023;282.5
01.08.2023;243.9
02.08.2023;179.6
03.08.2023;264.5
04.08.2023;161.3
05.08.2023;319.6
06.08.2023;320.4
07.08.2023;325.7
08.08.2023;267.8
09.08.2023;298.1
10.08.2023;281.1
11.08.2023;294.3
12.08.2023;273.4
13.08.2023;281.5
14.08.2023;261.6
15.08.2023;272.1
16.08.2023;274.8
17.08.2023;244.2
18.08.2023;283.0
19.08.2023;273.9
20.08.2023;271.9
21.08.2023;261.4
22.08.2023;270.0
23.08.2023;265.1
24.08.2023;215.2
25.08.2023;248.5
26.08.2023;128.6
27.08.2023;32.5
28.08.2023;47.5
29.08.2023;264.8
30.08.2023;228.4
31.08.2023;212.3
01.09.2023;208.2
02.09.2023;252.3
03.09.2023;239.8
04.09.2023;244.3
05.09.2023;92.7
06.09.2023;253.5
07.09.2023;246.5
08.09.2023;227.9
09.09.2023;238.9
10.09.2023;235.7
11.09.2023;233.5
12.09.2023;162.7
13.09.2023;99.9
14.09.2023;184.7
15.09.2023;107.3
16.09.2023;72.1
17.09.2023;190.1
18.09.2023;40.5
19.09.2023;222.3
20.09.2023;103.5
21.09.2023;54.0
22.09.2023;63.3
23.09.2023;171.8
24.09.2023;217.8
25.09.2023;215.3
26.09.2023;206.2
27.09.2023;200.2
28.09.2023;175.2
29.09.2023;191.2
30.09.2023;183.3
01.10.2023;177.9
02.10.2023;178.5
03.10.2023;162.9
04.10.2023;149.5
05.10.2023;156.5
06.10.2023;147.9
07.10.2023;176.8
08.10.2023;169.3
09.10.2023;165.0
10.10.2023;169.5
11.10.2023;151.6
12.10.2023;145.6
13.10.2023;94.9
14.10.2023;123.3
15.10.2023;112.2
16.10.2023;85.0
17.10.2023;109.9
18.10.2023;25.3
19.10.2023;19.2
20.10.2023;20.1
21.10.2023;43.2
22.10.2023;127.8
23.10.2023;24.3
24.10.2023;22.5
25.10.2023;66.5
26.10.2023;54.7
27.10.2023;127.1
28.10.2023;105.7
29.10.2023;26.3
30.10.2023;10.9
31.10.2023;92.1
01.11.2023;38.8
02.11.2023;7.8
03.11.2023;79.7
04.11.2023;44.2
05.11.2023;117.5
06.11.2023;117.0
07.11.2023;76.3
08.11.2023;114.6
09.11.2023;19.5
10.11.2023;89.2
11.11.2023;108.3
12.11.2023;74.4
13.11.2023;90.1
14.11.2023;96.2
15.11.2023;101.3
16.11.2023;66.1
17.11.2023;99.2
18.11.2023;94.7
19.11.2023;82.0
20.11.2023;77.3
21.11.2023;90.7
22.11.2023;93.0
23.11.2023;91.1
24.11.2023;89.9
25.11.2023;91.5
26.11.2023;88.6
27.11.2023;60.8
28.11.2023;86.4
29.11.2023;85.7
30.11.2023;16.3
01.12.2023;5.2
02.12.2023;41.9
03.12.2023;85.4
04.12.2023;16.0
05.12.2023;39.1
06.12.2023;67.7
07.12.2023;77.7
08.12.2023;16.0
09.12.2023;25.4
10.12.2023;81.4
11.12.2023;75.4
12.12.2023;60.6
13.12.2023;25.3
14.12.2023;76.1
15.12.2023;76.9
16.12.2023;72.7
17.12.2023;73.8
18.12.2023;74.3
19.12.2023;75.4
20.12.2023;61.2
21.12.2023;54.4
22.12.2023;73.1
23.12.2023;71.5
24.12.2023;76.8
25.12.2023;73.6
26.12.2023;37.6
27.12.2023;64.6
28.12.2023;17.3
29.12.2023;12.8
30.12.2023;76.7
31.12.2023;9.7
